ID,ID_SENTENCE,ORI_SENTENCE,PAPER,JOURNAL,MOVE,STEP,CLASSIFIED_BY,LABEL
163485,28,The framework is actually Rate-Based Execution model (RBE)+Rate Adjustment mechanism (with the rate adaptation algorithms beyond the scope of this work).,10.1016-j.jss.2003.09.030,journal of systems and software,Occupying the niche,Describing the limitations of the current study,LETRA_V,M3-S11
163574,48,The discussion of alternate routing issues is beyond the scope of this paper.,10.1016-j.jss.2003.09.031,journal of systems and software,Occupying the niche,Describing the limitations of the current study,LETRA_V,M3-S11
164502,0,The Internet is growing rapidly and has been a tremendous success in the past few years.,10.1016-j.jss.2003.12.034,journal of systems and software,Establishing the territory,Establishing the importance of the topic for the world or society,LETRA-SVM,M1-S02
165668,59,"As previously mentioned, a key aspect in this class of systems is survivability: BLN detection capabilities should survive in case of failures.",10.1016-j.jss.2004.03.001,journal of systems and software,Establishing the territory,Establishing the importance of the topic for the discipline,LETRA,M1-S01
166767,0,Rapid advancements in digital technology have brought along many conveniences to our daily lives.,10.1016-j.jss.2004.06.013,journal of systems and software,Establishing the territory,Establishing the importance of the topic for the world or society,LETRA-SVM,M1-S02
167213,43,"The details of how this is worked out across the whole development is beyond the scope of this paper, however what is important is that common actions are identified at each level of the development.",10.1016-j.jss.2004.07.015,journal of systems and software,Occupying the niche,Describing the limitations of the current study,LETRA_V,M3-S11
167711,28,We will refer to the predecessor of an element e as its left neighbor and the successor as its right neighbor.,10.1016-j.jss.2004.09.002,journal of systems and software,Occupying the niche,Explaining Keywords (also refer to Defining Terms),LETRA_V,M3-S13
167772,0,"In recent years, the development of E-commerce has led to the emergence of many business websites.",10.1016-j.jss.2004.10.013,journal of systems and software,Establishing the territory,Establishing the importance of the topic for the world or society,LETRA-SVM,M1-S02
168798,40,"Since compression and some image processing are necessary in the media transmission and storage, the watermarking scheme s robustness is a key issue in digital watermarking world.",10.1016-j.jss.2005.02.013,journal of systems and software,Establishing the territory,Establishing the importance of the topic as a problem to be addressed,LETRA_V,M1-S03
169990,4,"Estimates for human involvement range from 60% to 80% of the total number of accidents (NASA, 2004;",10.1016-j.jss.2005.05.012,journal of systems and software,Establishing the territory,Referring to previous work to establish what is already known,LETRA-SVM,M1-S04
170157,38,"These in-process measures thus serve a different purpose, and as such are beyond the scope of our current work.",10.1016-j.jss.2005.05.029,journal of systems and software,Occupying the niche,Describing the limitations of the current study,LETRA_V,M3-S11
170289,65,This is an open and classic oracle problem in software testing and is beyond the scope of the present paper.,10.1016-j.jss.2005.05.031,journal of systems and software,Occupying the niche,Describing the limitations of the current study,LETRA_V,M3-S11
170580,17,"To obtain such performance characteristics during the early design phases, a model that reflects implementation-dependent information such as the concurrent and time consuming usage of limited resources has to be constructed.",10.1016-j.jss.2005.06.025,journal of systems and software,Establishing the territory,Establishing the importance of the topic as a problem to be addressed,LETRA,M1-S03
170866,16,"Although we can test maintainability, usability, or efficiency, but the key issue for software testing is still reliability.",10.1016-j.jss.2005.06.039,journal of systems and software,Establishing the territory,Establishing the importance of the topic as a problem to be addressed,LETRA_V,M1-S03
171167,20,"We also use ‘‘program’’, ‘‘application’’ and ‘‘software’’ interchangeably.",10.1016-j.jss.2005.06.045,journal of systems and software,Occupying the niche,Explaining Keywords (also refer to Defining Terms),LETRA-SVM,M3-S13
171202,55,"Hereafter, we refer to a basic block simply as a block.",10.1016-j.jss.2005.06.045,journal of systems and software,Occupying the niche,Explaining Keywords (also refer to Defining Terms),LETRA-SVM,M3-S13
171758,0,The key issue of mobile communication is mobility management.,10.1016-j.jss.2005.08.021,journal of systems and software,Establishing the territory,Establishing the importance of the topic as a problem to be addressed,LETRA_V,M1-S03
171933,30,"In the past decade, many architectural styles have been classified (Garlan and Shaw, 1993; Shaw and Garlan, 1994; Taylor et al., 1996;",10.1016-j.jss.2005.09.004,journal of systems and software,Establishing the territory,Referring to previous work to establish what is already known,LETRA-SVM,M1-S04
173792,0,Reliability is a primary concern for both software developers and software users.,10.1016-j.jss.2006.02.030,journal of systems and software,Establishing the territory,Establishing the importance of the topic for the discipline,LETRA,M1-S01
174157,40,The discussion of important numerical aspects of this problem is beyond the scope of this paper.,10.1016-j.jss.2006.02.038,journal of systems and software,Occupying the niche,Describing the limitations of the current study,LETRA_V,M3-S11
174678,32,The key issue related to PDMS is how to organize and manage distributed resources in P2P networks for routing queries efficiently.,10.1016-j.jss.2006.03.001,journal of systems and software,Establishing the territory,Establishing the importance of the topic as a problem to be addressed,LETRA_V,M1-S03
175431,0,"Most current work on software design patterns was inspired by the work of Christopher Alexander and his colleagues (Alexander et al., 1977; Alexander, 1979).",10.1016-j.jss.2006.04.007,journal of systems and software,Establishing the territory,Referring to previous work to establish what is already known,LETRA-SVM,M1-S04
176536,26,The primary concern in this approach has always been the performance impact inflicted by the additional middleware layers compared to the straightforward case of deploying services straight into the network’s core.,10.1016-j.jss.2006.06.035,journal of systems and software,Establishing the territory,Establishing the importance of the topic for the discipline,LETRA,M1-S01
176686,27,"For this case study, we will refer to response time as the customeraffecting metric.",10.1016-j.jss.2006.07.020,journal of systems and software,Occupying the niche,Explaining Keywords (also refer to Defining Terms),LETRA_V,M3-S13
176725,15,In recent past there has been some work on architecturebased analysis of systems.,10.1016-j.jss.2006.07.021,journal of systems and software,Establishing the territory,Establishing the importance of the topic for the discipline,LETRA-SVM,M1-S01
177560,35,"The data used in this study were collected from a project developing an Attendance Management System for the Customs Office of the Ministry of Finance of Taiwan (AMS-COMFT), where the information concerning defects and performed actions was recorded according to the proposed schema.",10.1016-j.jss.2006.09.009,journal of systems and software,Occupying the niche,Describing the research design and the methods used,LETRA,M3-S09
178018,26,A discussion of how applications generate possible strategies is beyond the scope of this paper.,10.1016-j.jss.2006.09.035,journal of systems and software,Occupying the niche,Describing the limitations of the current study,LETRA_V,M3-S11
181829,46,1 Deriving query patterns from the enterprise business practice is possible but beyond the scope of this paper.,10.1016-j.jss.2007.03.088,journal of systems and software,Occupying the niche,Describing the limitations of the current study,LETRA_V,M3-S11
185210,2,"However, the performance of content-based image retrieval (CBIR) systems is limited by the semantic gap between low-level features and high-level user",10.1016-j.jss.2007.10.006,journal of systems and software,Establishing the territory,Establishing the importance of the topic as a problem to be addressed,LETRA,M1-S03
186078,40,(2) What cost should be paid by the adaptive testing strategy?,10.1016-j.jss.2007.11.721,journal of systems and software,Occupying the niche,Setting out the research questions or hypotheses,LETRA-SVM,M3-S08
186164,0,Software quality has been recognized as an important topic since the early days of software engineering.,10.1016-j.jss.2007.11.724,journal of systems and software,Establishing the territory,Establishing the importance of the topic for the discipline,LETRA-SVM,M1-S01
186296,12,"For the rest of the paper, the acronym SA will refer to: Software Architecture as a discipline, a software artefact, or the architecting process.",10.1016-j.jss.2007.12.764,journal of systems and software,Occupying the niche,Explaining Keywords (also refer to Defining Terms),LETRA_V,M3-S13
186389,42,"The validation has been performed by repeatedly invoking each 1 For simplicity’s sake, in the rest of the paper we will refer to both as ‘‘composite service”.",10.1016-j.jss.2007.12.792,journal of systems and software,Occupying the niche,Explaining Keywords (also refer to Defining Terms),LETRA_V,M3-S13
187490,41,"Mathematicians have studied the combinatorial problems extensively and obtained many theoretical results (Colbourn and Dinitz, 2006).",10.1016-j.jss.2008.02.034,journal of systems and software,Establishing the territory,Referring to previous work to establish what is already known,LETRA-SVM,M1-S04
187905,5,"Scalability, flexibility, quality of service provisioning, efficiency and robustness are the desired characteristics of most computing systems.",10.1016-j.jss.2008.03.064,journal of systems and software,Establishing the territory,Establishing the importance of the topic for the discipline,LETRA-SVM,M1-S01
188611,12,So the objective of this paper is to consider this problem.,10.1016-j.jss.2008.05.008,journal of systems and software,Occupying the niche,"Stating the focus, aim, purpose or argument of the current research",LETRA-SVM,M3-S07
189045,0,Effective disk scheduling remains a key aspect in contemporary computing systems as it significantly influences the behavior of the kernel and helps better utilize block-devices.,10.1016-j.jss.2008.06.025,journal of systems and software,Establishing the territory,Establishing the importance of the topic for the discipline,LETRA,M1-S01
189854,42,"We generate training samples from each of the subject programs to train the C4.5 classifier, which is applied to test samples from the other three.",10.1016-j.jss.2008.07.019,journal of systems and software,Occupying the niche,Describing the research design and the methods used,LETRA-SVM,M3-S09
191051,0,"During the last three decades, software reliability engineering has played a central role in quantitative assessment of software quality.",10.1016-j.jss.2008.11.840,journal of systems and software,Establishing the territory,Establishing the importance of the topic for the discipline,LETRA-SVM,M1-S01
191175,46,"To the best of our knowledge, this is the first scheme on designing CDS scheme based on the well-studied DLP.",10.1016-j.jss.2008.11.844,journal of systems and software,Establishing a niche,"Identifying a knowledge gap, a lack of or paucity of previous research in the field of study",LETRA-SVM,M2-S06
192394,13,Our hypothesis is that a wide range of PSEs can be developed from this framework.,10.1016-j.jss.2009.02.027,journal of systems and software,Occupying the niche,Setting out the research questions or hypotheses,LETRA_V,M3-S08
193621,61,Further details on local plan analysis are beyond the scope of this paper.,10.1016-j.jss.2009.04.054,journal of systems and software,Occupying the niche,Describing the limitations of the current study,LETRA_V,M3-S11
193771,26,"It contains the a-sequences (or a0-sequences) and the b-sequences (Chen et al., 2005;",10.1016-j.jss.2009.05.019,journal of systems and software,Establishing the territory,Referring to previous work to establish what is already known,LETRA-SVM,M1-S04
194085,10,The overall goal of the paper is to improve the understanding of the emerging ASD approach using a survey-based statistical study.,10.1016-j.jss.2009.05.052,journal of systems and software,Occupying the niche,"Stating the focus, aim, purpose or argument of the current research",LETRA-SVM,M3-S07
195230,52,"Finally, Section 5 provides the concluding remarks.",10.1016-j.jss.2009.06.053,journal of systems and software,Occupying the niche,"Outlining the structure of a chapter, paper, thesis or dissertation",LETRA-SVM,M3-S12
197869,19,"Even if it exists, often developers have to deal with a variety of languages that make the task complex and cumbersome.",10.1016-j.jss.2009.11.736,journal of systems and software,Establishing the territory,Establishing the importance of the topic as a problem to be addressed,LETRA-SVM,M1-S03
198999,42,Our algorithm focuses on high throughput and low end-to-end delay multicast session through achieving load balancing.,10.1016-j.jss.2010.01.044,journal of systems and software,Occupying the niche,Explaining the significance or give reasons for personal interest in the current study,LETRA-SVM,M3-S10
199948,33,"Key findings are discussed in Section 6, which closes the work.",10.1016-j.jss.2010.05.027,journal of systems and software,Occupying the niche,"Outlining the structure of a chapter, paper, thesis or dissertation",LETRA-SVM,M3-S12
205417,27,"Thus, the major research question of this study was how to select a suitable wireless network service for various application types to achieve energy efficiency.",10.1016-j.jss.2014.11.049,journal of systems and software,Occupying the niche,Setting out the research questions or hypotheses,LETRA_V,M3-S08
206591,33,"Third, we eliminate the redundant symmetric keys between the client and the merchant.",10.1016-j.jss.2015.07.023,journal of systems and software,Occupying the niche,Explaining the significance or give reasons for personal interest in the current study,LETRA-SVM,M3-S10
206672,7,We use the word “scientific” to include engineering applications.,10.1016-j.jss.2015.07.027,journal of systems and software,Occupying the niche,Explaining Keywords (also refer to Defining Terms),LETRA-SVM,M3-S13
208354,12,1Hereafter we will use the term agent in the same context.,10.1016-j.jss.2016.01.022,journal of systems and software,Occupying the niche,Explaining Keywords (also refer to Defining Terms),LETRA-SVM,M3-S13
208735,5,"Recently, there is a growing interest in exploiting multiple GPUs [9, 10, 11, 12], since multi-GPU systems provide a potential for higher performance beyond single-GPU systems.",10.1016-j.jss.2016.02.009,journal of systems and software,Establishing the territory,Establishing the importance of the topic for the discipline,LETRA,M1-S01
210291,27,"Some studies focused on JavaScript’s dynamic behavior [4, 5] and its security issues [6, 7, 8], but these did not look at broader feature usage and adoption and did not examine a large and diverse corpus.",10.1016-j.jss.2016.04.045,journal of systems and software,Establishing a niche,"Identifying and highlighting inadequacies, weaknesses, controversies and negative outcomes within the field of study",LETRA,M2-S05
213167,19,"App developers, in an effort to gain acceptance into the highly-competitive app marketplace, have also started to focus on app quality.",10.1016-j.jss.2016.12.017,journal of systems and software,Establishing the territory,Establishing the importance of the topic for the world or society,LETRA-SVM,M1-S02
215222,63,"For each faulty version of each subject program, we run the test suite over it, and collect the spectrum information and test outcome (i.e., pass or fail).",10.1016-j.jss.2017.04.017,journal of systems and software,Occupying the niche,Describing the research design and the methods used,LETRA-SVM,M3-S09
219080,39,"Therefore, from now on we refer to the previous solution as a checklist, which here more appropriately is described as a process-line, and not a process.",10.1016-j.jss.2017.09.033,journal of systems and software,Occupying the niche,Explaining Keywords (also refer to Defining Terms),LETRA-SVM,M3-S13
219563,36,"This work reviews and extends our previous work [15] to provide a more in-depth characterization of implementation mechanisms addressed to dynamic variability, particularly in terms of criteria such as: goal, stakeholder, binding time, variability type, representation, and adaptability assurance.",10.1016-j.jss.2017.11.004,journal of systems and software,Occupying the niche,Explaining the significance or give reasons for personal interest in the current study,LETRA_V,M3-S10
220013,1,"In recent years, there has been an increasing interest in understanding the importance of i) designing sustainability-aware software systems (e.g. [3, 4]); and ii) assessing sustainable software products (e.g. [5, 6, 7]).",10.1016-j.jss.2017.12.005,journal of systems and software,Establishing the territory,Establishing the importance of the topic for the discipline,LETRA,M1-S01
223926,7,"The works of Riel, Fowler, and Lanza and Marinescu mainly outline a theory about code smells.",10.1016-j.jss.2018.07.035,journal of systems and software,Establishing the territory,Referring to previous work to establish what is already known,LETRA-SVM,M1-S04
224331,0,The popularity of mobile applications (mobile apps) has grown significantly with the advent of the trendsetting first generation iPhone by Apple.,10.1016-j.jss.2018.08.028,journal of systems and software,Establishing the territory,Establishing the importance of the topic for the world or society,LETRA-SVM,M1-S02
224948,34,"However, there are many other situations in which this is not a realistic approximation of reality.",10.1016-s0164-1212(00)00018-2,journal of systems and software,Establishing a niche,"Identifying and highlighting inadequacies, weaknesses, controversies and negative outcomes within the field of study",LETRA-SVM,M2-S05
226143,40,"Hereinafter, I shall refer to Ôrequirements uncertaintyÕ as RU and to project managers as PMs.",10.1016-s0164-1212(00)00049-2,journal of systems and software,Occupying the niche,Explaining Keywords (also refer to Defining Terms),LETRA-SVM,M3-S13
226658,42,"The purpose of this study is to conduct independent experiments to compare heuristic search algorithms using various measurements including time, space, solution quality, and search e ectiveness.",10.1016-s0164-1212(00)00064-9,journal of systems and software,Occupying the niche,"Stating the focus, aim, purpose or argument of the current research",LETRA_V,M3-S07
226938,4,"Hence, how to build a secure and e - cient environment for electronic payment is a key issue in electronic commerce development.",10.1016-s0164-1212(00)00072-8,journal of systems and software,Establishing the territory,Establishing the importance of the topic as a problem to be addressed,LETRA_V,M1-S03
228795,47,Most of the previous studies on concurrency control protocols for RTDBS often ignored the cost of transaction restart in a disk-resident environment.,10.1016-s0164-1212(01)00110-8,journal of systems and software,Establishing a niche,"Identifying and highlighting inadequacies, weaknesses, controversies and negative outcomes within the field of study",LETRA,M2-S05
229168,4,Reducing the query response time is a key issue in designing a scalable information retrieval system.,10.1016-s0164-1212(01)00119-4,journal of systems and software,Establishing the territory,Establishing the importance of the topic as a problem to be addressed,LETRA_V,M1-S03
229851,39,"The paper begins with a discussion of the criteria for recognizing fundamental principles: what they are, their roles and how they relate to underlying concepts.",10.1016-s0164-1212(01)00136-4,journal of systems and software,Occupying the niche,"Outlining the structure of a chapter, paper, thesis or dissertation",LETRA,M3-S12
230598,30,A full description of this method is however beyond the scope of this paper and can be found in Spanoudakis and Finkelstein (1997) and Spanoudakis and Kim (2001).,10.1016-s0164-1212(02)00018-3,journal of systems and software,Occupying the niche,Describing the limitations of the current study,LETRA_V,M3-S11
230950,24,"developed software, little is known of the nature of maintenance performed on ERP.",10.1016-s0164-1212(02)00029-8,journal of systems and software,Establishing a niche,"Identifying a knowledge gap, a lack of or paucity of previous research in the field of study",LETRA,M2-S06
233006,31,Reviewing the literature of either approach or any of the algorithms given above is beyond the scope of this paper.,10.1016-s0164-1212(02)00089-4,journal of systems and software,Occupying the niche,Describing the limitations of the current study,LETRA_V,M3-S11
234397,35,The protocol allows transactions to ‘,10.1016-s0164-1212(02)00145-0,journal of systems and software,Occupying the niche,Explaining the significance or give reasons for personal interest in the current study,LETRA-SVM,M3-S10
235683,1,"Without proper risk assessment and coordination, software projects can easily run out of control and consume significant additional resource.",10.1016-s0164-1212(03)00014-1,journal of systems and software,Establishing the territory,Establishing the importance of the topic as a problem to be addressed,LETRA-SVM,M1-S03
236178,35,Studying and facilitating such reuse is beyond the scope of this paper.,10.1016-s0164-1212(03)00053-0,journal of systems and software,Occupying the niche,Describing the limitations of the current study,LETRA-SVM,M3-S11
239206,18,"For this reason, over recent years, there has been a growing interest in empirical evaluation.",10.1016-s0164-1212(03)00240-1,journal of systems and software,Establishing the territory,Establishing the importance of the topic for the discipline,LETRA,M1-S01
239951,6,"If the adversary can successfully put the corresponding `false' public key of a randomly chosen secret key in the key directory by replacing some legal userÕs entry, then he can universally forge a signature for any given message with respect to that user.",10.1016-s0164-1212(99)00080-1,journal of systems and software,Occupying the niche,Explaining the significance or give reasons for personal interest in the current study,LETRA-SVM,M3-S10
240217,14,The goal of research presented in this paper was to study a new software paradigm ± adaptive software.,10.1016-s0164-1212(99)00098-9,journal of systems and software,Occupying the niche,"Stating the focus, aim, purpose or argument of the current research",LETRA-SVM,M3-S07
243253,18,We then use this information to determine what changes have been made to the code.,10.1145-1083142.1083143,msr,Occupying the niche,Describing the research design and the methods used,LETRA-SVM,M3-S09
244195,15,"We use the term short form to refer to an abbreviation, and long form for its corresponding full word expansion.",10.1145-1370750.1370771,msr,Occupying the niche,Explaining Keywords (also refer to Defining Terms),LETRA-SVM,M3-S13
244632,31,Thus our hypothesis is that Smalltalk represents an upper bound estimate of the use of dynamic features in practice.,10.1145-1985441.1985448,msr,Occupying the niche,Setting out the research questions or hypotheses,LETRA_V,M3-S08
245010,20,"Thus, a pertinent question is how is trust established in practice?",10.1145-1985441.1985462,msr,Occupying the niche,Setting out the research questions or hypotheses,LETRA-SVM,M3-S08
245403,10,One natural question is “,10.1145-1985441.1985476,msr,Occupying the niche,Setting out the research questions or hypotheses,LETRA-SVM,M3-S08
245794,50,"In the final step, supervised machine learning algorithms are trained and the best machine-learned model among these is synthesized in the form of the algorithm selector AS.",10.1145-2597073.2597080,msr,Occupying the niche,Describing the research design and the methods used,LETRA-SVM,M3-S09
246474,20,"In fact, most studies have ignored non-reproducible bugs by focusing merely on the Fixed resolution.",10.1145-2597073.2597098,msr,Establishing a niche,"Identifying and highlighting inadequacies, weaknesses, controversies and negative outcomes within the field of study",LETRA,M2-S05
246917,12,What are the distinctive characteristics of energy-related questions?,10.1145-2597073.2597110,msr,Occupying the niche,Setting out the research questions or hypotheses,LETRA-SVM,M3-S08
250889,5,"In principle, unit testing plays an important role in ensuring overall software quality since its role is precisely to detect errors in the component’s logic, check all corner cases, and provide 100% code coverage.",10.1145-1065010.1065036,pldi,Establishing the territory,Establishing the importance of the topic for the world or society,LETRA,M1-S02
252033,2,"This means that even tools that aim to provide sound results with no false negatives [24, 10] cannot guarantee that they do so.",10.1145-1133981.1133999,pldi,Establishing a niche,"Identifying and highlighting inadequacies, weaknesses, controversies and negative outcomes within the field of study",LETRA-SVM,M2-S05
256609,51,"The basic idea is to parse program executions according to their nesting structure, which is expressed as a set of grammar rules.",10.1145-1375581.1375611,pldi,Occupying the niche,Describing the research design and the methods used,LETRA-SVM,M3-S09
259886,17,"Considering the fact that the on-chip cache hierarchy plays a very important role in determining the overall performance of a multi-threaded application [8, 11, 21, 32, 33, 38], one can expect that a given parallel code can have dramatically different behaviors on these three machines.",10.1145-1806596.1806605,pldi,Establishing the territory,Establishing the importance of the topic for the world or society,LETRA,M1-S02
263045,155,We evaluate our technique on a set of real world programs.,10.1145-1993498.1993528,pldi,Occupying the niche,Describing the research design and the methods used,LETRA-SVM,M3-S09
263103,4,"While both heuristics are reasonable in many cases, they are not definitive evidence of leaking objects because many normal objects can also exhibit such behaviors.",10.1145-1993498.1993530,pldi,Establishing a niche,"Identifying and highlighting inadequacies, weaknesses, controversies and negative outcomes within the field of study",LETRA-SVM,M2-S05
266074,2,"However, the assembly, installation, and management of such systems in a consistent and effective way is currently a difficult and resource-intensive problem.",10.1145-2254064.2254096,pldi,Establishing the territory,Establishing the importance of the topic as a problem to be addressed,LETRA-SVM,M1-S03
270716,32,"To the best of our knowledge, this is the first time that parallel solutions were automatically synthesized for problems of this complexity.",10.1145-2737924.2737953,pldi,Establishing a niche,"Identifying a knowledge gap, a lack of or paucity of previous research in the field of study",LETRA-SVM,M2-S06
272263,20,The input to our algorithm is a set of input-output examples that define the behavior of the target program on certain small-sized instances.,10.1145-2737924.2737977,pldi,Occupying the niche,Describing the research design and the methods used,LETRA-SVM,M3-S09
272909,42,"Usual inlining, which we will refer to as tree-based inlining in this paper, proceeds by inlining bar and baz into main, creating two call sites of foo.",10.1145-2737924.2737987,pldi,Occupying the niche,Explaining Keywords (also refer to Defining Terms),LETRA_V,M3-S13
272963,3,"Despite significant software development effort, errors and security vulnerabilities still remain a important concern.",10.1145-2737924.2737988,pldi,Establishing the territory,Establishing the importance of the topic as a problem to be addressed,LETRA-SVM,M1-S03
273583,44,A natural question to ask is: what is the right number of policies and how do we train them ?,10.1145-2737924.2737999,pldi,Occupying the niche,Setting out the research questions or hypotheses,LETRA-SVM,M3-S08
276365,3,"Some previous studies (e.g., Finite Differencing [35]) have tried to extend the scope, but they have still primarily focused on replacing multiplications or exponential operations (that involve loop indexing variables) with additions.",10.1145-3062341.3062377,pldi,Establishing a niche,"Identifying and highlighting inadequacies, weaknesses, controversies and negative outcomes within the field of study",LETRA,M2-S05
278897,27,We will refer to this approach as decidable decomposition.,10.1145-3192366.3192414,pldi,Occupying the niche,Explaining Keywords (also refer to Defining Terms),LETRA_V,M3-S13
281333,50,"To the best of our knowledge, this is one of the first implementation of a DVS algorithm on a real system.",10.1145-781131.781137,pldi,Establishing a niche,"Identifying a knowledge gap, a lack of or paucity of previous research in the field of study",LETRA-SVM,M2-S06
281370,26,We seek to answer the following questions: Under what scenarios can we get significant energy savings?,10.1145-781131.781138,pldi,Occupying the niche,Setting out the research questions or hypotheses,LETRA-SVM,M3-S08
284491,2,– have recently become an affordable and integrated part of various development environments.,10.1109-icse.2007.34,proceedings - international conference on software engineering,Establishing the territory,Establishing the importance of the topic for the world or society,LETRA-SVM,M1-S02
284506,17,"Specifically, the following four questions related to the introduction of code coverage analysis and visualization tools will be addressed:",10.1109-icse.2007.34,proceedings - international conference on software engineering,Occupying the niche,Setting out the research questions or hypotheses,LETRA_V,M3-S08
284630,17,"However, inconsistencies are not independent events",10.1109-icse.2007.38,proceedings - international conference on software engineering,Establishing a niche,"Identifying and highlighting inadequacies, weaknesses, controversies and negative outcomes within the field of study",LETRA-SVM,M2-S05
285877,15,"Our hypothesis is that in many cases relevant elements can be identified more efficiently through a single Suade topology-based search than through multiple, iterative cross-reference queries.",10.1109-icse.2007.80,proceedings - international conference on software engineering,Occupying the niche,Setting out the research questions or hypotheses,LETRA_V,M3-S08
287028,27,"Static analysis is hindered by the many false positives that it usually generates [18, 32].",10.1109-icse.2009.5070518,proceedings - international conference on software engineering,Establishing a niche,"Identifying and highlighting inadequacies, weaknesses, controversies and negative outcomes within the field of study",LETRA-SVM,M2-S05
287587,24,We use GP to maintain a population of variants of that program.,10.1109-icse.2009.5070536,proceedings - international conference on software engineering,Occupying the niche,Describing the research design and the methods used,LETRA-SVM,M3-S09
290978,26,We ask this question: To what degree are these changes unpredictable?,10.1145-1137983.1138013,proceedings - international conference on software engineering,Occupying the niche,Setting out the research questions or hypotheses,LETRA-SVM,M3-S08
295308,7,"But these studies often ignore one of the most influential factors in software development, specifically “people and organizational structure”.",10.1145-1368088.1368160,proceedings - international conference on software engineering,Establishing a niche,"Identifying and highlighting inadequacies, weaknesses, controversies and negative outcomes within the field of study",LETRA,M2-S05
296827,27,Section 7 describes related work followed by concluding remarks in Section 8.,10.1145-1370042.1370059,proceedings - international conference on software engineering,Occupying the niche,"Outlining the structure of a chapter, paper, thesis or dissertation",LETRA-SVM,M3-S12
297327,22,we use ‘method’ to refer to any SE,10.1145-1370114.1370127,proceedings - international conference on software engineering,Occupying the niche,Explaining Keywords (also refer to Defining Terms),LETRA-SVM,M3-S13
297958,18,Continual change is also a key issue in medical processes.,10.1145-1370175.1370179,proceedings - international conference on software engineering,Establishing the territory,Establishing the importance of the topic as a problem to be addressed,LETRA_V,M1-S03
299198,12,"Although software data quality is one of important factors which affect the accuracy of software effort estimation, many studies have focused on the development of effort estimation method without any consideration of data quality[6, 12, 15, 17, 21].",10.1145-1370788.1370796,proceedings - international conference on software engineering,Establishing a niche,"Identifying and highlighting inadequacies, weaknesses, controversies and negative outcomes within the field of study",LETRA,M2-S05
299611,6,"However, to our best knowledge, there is not yet efficient tools exist for Problem Frames approach",10.1145-1370811.1370818,proceedings - international conference on software engineering,Establishing a niche,"Identifying a knowledge gap, a lack of or paucity of previous research in the field of study",LETRA-SVM,M2-S06
299739,31,"The controller consists of the controller hardware, operating system, and control software (we will refer to the latter as a control).",10.1145-1370811.1370825,proceedings - international conference on software engineering,Occupying the niche,Explaining Keywords (also refer to Defining Terms),LETRA_V,M3-S13
299802,22,"In the rest of this paper we will refer to POE and POSE interchangeably, also designated as PO(S)E, unless we use specific terms.",10.1145-1370811.1370827,proceedings - international conference on software engineering,Occupying the niche,Explaining Keywords (also refer to Defining Terms),LETRA_V,M3-S13
301782,0,Performance optimization has been an important software engineering activity for decades.,10.1145-1806799.1806808,proceedings - international conference on software engineering,Establishing the territory,Establishing the importance of the topic for the discipline,LETRA-SVM,M1-S01
303502,0,"In software testing, test-adequacy criteria play an important role in determining whether the software under test (SUT) is adequately tested [15, 43].",10.1145-1806799.1806863,proceedings - international conference on software engineering,Establishing the territory,Establishing the importance of the topic for the world or society,LETRA,M1-S02
304356,2,Below we will call them concolic tools.,10.1145-1808266.1808272,proceedings - international conference on software engineering,Occupying the niche,Explaining Keywords (also refer to Defining Terms),LETRA-SVM,M3-S13
305643,11,"The actual costs of clone management activities have not been systematically evaluated yet, to the best of our knowledge.",10.1145-1808901.1808917,proceedings - international conference on software engineering,Establishing a niche,"Identifying a knowledge gap, a lack of or paucity of previous research in the field of study",LETRA-SVM,M2-S06
307453,48,"These, however, are beyond the focus of this paper.",10.1145-1809100.1809102,proceedings - international conference on software engineering,Occupying the niche,Describing the limitations of the current study,LETRA-SVM,M3-S11
309968,37,An important question then arises: how do we make that happen?,10.1145-1810295.1810340,proceedings - international conference on software engineering,Occupying the niche,Setting out the research questions or hypotheses,LETRA-SVM,M3-S08
310460,6,"Since this second type of models describes the project itself, we will refer to these models as project models.",10.1145-1810295.1810367,proceedings - international conference on software engineering,Occupying the niche,Explaining Keywords (also refer to Defining Terms),LETRA_V,M3-S13
310468,14,"As all artifacts in UNICASE are part of a unified model, we will refer to them as model elements.",10.1145-1810295.1810367,proceedings - international conference on software engineering,Occupying the niche,Explaining Keywords (also refer to Defining Terms),LETRA_V,M3-S13
310537,2,"Faults that escape testing can persist for a long time, and may cause runtime failures that can affect many users.",10.1145-1810295.1810371,proceedings - international conference on software engineering,Establishing the territory,Establishing the importance of the topic as a problem to be addressed,LETRA-SVM,M1-S03
311529,7,The traditional strength of open source software development has been Internet infrastructure and programmer tools,10.1145-1833272.1833279,proceedings - international conference on software engineering,Establishing the territory,Establishing the importance of the topic for the discipline,LETRA-SVM,M1-S01
311942,6,Sharp and colleagues conducted studies to understand motivation factors among software engineers [12],10.1145-1833310.1833327,proceedings - international conference on software engineering,Establishing the territory,Referring to previous work to establish what is already known,LETRA-SVM,M1-S04
312457,25,It is out of the scope of this paper to discuss these aspects.,10.1145-1984732.1984741,proceedings - international conference on software engineering,Occupying the niche,Describing the limitations of the current study,LETRA-SVM,M3-S11
312656,12,The purpose of this paper is to propose a definitional framework that will bridge several gaps that exist today.,10.1145-1985362.1985373,proceedings - international conference on software engineering,Occupying the niche,"Stating the focus, aim, purpose or argument of the current research",LETRA-SVM,M3-S07
